日期,成交时间,证券代码,证券名称,买卖方向,成交价格,成交数量,成交金额
20240430,,834415,恒拓开源,卖出,8.59,-14787,127020.33
20240430,,603079,圣达生物,卖出,11.4545,-46500,532634
20240430,,603079,圣达生物,卖出,11.49,-46400,533136
20240430,,834415,恒拓开源,卖出,8.5956,-78160,671835.25
20240430,,002253,川大智胜,卖出,14.8945,-56100,835579
20240430,,300180,华峰超纤,卖出,4.01,-273700,1097537
20240506,10:30:00,688578,艾力斯,买入,63.01,19546,1231593.46
20240506,10:30:00,002253,川大智胜,买入,11.16,90000,1004400
20240506,10:30:00,603232,格尔软件,买入,16,50100,801600
20240506,10:30:00,603232,格尔软件,买入,14.6,41000,598600
20240506,10:30:00,603232,格尔软件,买入,14.34,24200,347028
20240506,,000555,神州信息,卖出,13.34,-7800,104052
20240506,,603232,格尔软件,卖出,14.41,-17300,249293
20240506,,000555,神州信息,卖出,13.32,-38000,506160
20240506,,000555,神州信息,卖出,13.4022,-45800,613821
20240507,10:30:00,603232,格尔软件,买入,14,66500,931000
20240507,10:30:00,300698,万马科技,买入,35.6918,13200,471132
20240507,10:30:00,300698,万马科技,买入,35.5,7200,255600
20240507,10:30:00,300698,万马科技,买入,34.79,5800,201782
20240507,10:30:00,300698,万马科技,买入,35,5000,175000
20240507,,002253,川大智胜,卖出,12.13,-30000,363900
20240507,,688578,艾力斯,卖出,66.99,-8122,544092.78
20240507,,002253,川大智胜,卖出,12.1238,-60000,727428
20240507,,688578,艾力斯,卖出,67.0009,-11424,765418.04
20240507,,603232,格尔软件,卖出,14.12,-115300,1628036
20240508,10:30:00,300890,翔丰华,买入,32.31,26600,859446
20240508,10:30:00,000710,贝瑞基因,买入,9.5,86900,825550
20240508,10:30:00,300890,翔丰华,买入,31.6617,18000,569911
20240508,10:30:00,300698,万马科技,买入,36.7895,14300,526090
20240508,10:30:00,300698,万马科技,买入,36.7673,14200,522096
20240508,10:30:00,000710,贝瑞基因,买入,9.6954,45400,440172
20240508,10:30:00,300698,万马科技,买入,36.357,8000,290856
20240508,10:30:00,300698,万马科技,买入,35.9865,6500,233912
20240508,,603232,格尔软件,卖出,13.73,-4991,68526.43
20240508,,603232,格尔软件,卖出,13.89,-10009,139025.01
20240508,,603232,格尔软件,卖出,13.75,-13200,181500
20240508,,603232,格尔软件,卖出,13.84,-14100,195144
20240508,,603232,格尔软件,卖出,13.76,-24200,332992
20240508,,300698,万马科技,卖出,36.4963,-31200,1138684
20240509,10:30:00,603928,兴业股份,买入,14.26,60000,855600
20240509,10:30:00,300520,科大国创,买入,21.8655,34700,758733
20240509,,000710,贝瑞基因,卖出,9.43,-1200,11316
20240509,,300698,万马科技,卖出,34.1325,-14300,488095
20240509,,300698,万马科技,卖出,34.07,-14400,490608
20240509,,300698,万马科技,卖出,34.6043,-14300,494841
20240509,,000710,贝瑞基因,卖出,9.4221,-65500,617148
20240509,,000710,贝瑞基因,卖出,9.4411,-65600,619339
20240509,,300890,翔丰华,卖出,33.6801,-44600,1502134
20240510,10:30:00,603232,格尔软件,买入,14.0698,100600,1415420
20240510,10:30:00,688631,莱斯信息,买入,78.11,13000,1015430
20240510,10:30:00,600961,株冶集团,买入,10.995,87800,965359
20240510,10:30:00,003029,吉大正元,买入,28,15700,439600
20240510,10:30:00,003029,吉大正元,买入,27.6478,10500,290302
20240510,,603928,兴业股份,卖出,13.17,-11200,147504
20240510,,603928,兴业股份,卖出,13.13,-15000,196950
20240510,,603928,兴业股份,卖出,12.8433,-16900,217051
20240510,,603928,兴业股份,卖出,13.11,-16900,221559
20240510,,300520,科大国创,卖出,22.8275,-34700,792115
20240513,,603232,格尔软件,卖出,12.7,-1800,22860
20240513,,600961,株冶集团,卖出,10.89,-12400,135036
20240513,,603232,格尔软件,卖出,12.73,-11800,150214
20240513,,600961,株冶集团,卖出,10.94,-31500,344610
20240513,,603232,格尔软件,卖出,12.72,-36700,466824
20240513,,600961,株冶集团,卖出,10.8739,-43900,477366
20240513,,603232,格尔软件,卖出,12.6763,-50300,637618
20240513,,003029,吉大正元,卖出,25,-26200,655000
20240513,,688631,莱斯信息,卖出,73.5816,-13000,956561.3
20240514,10:30:00,002166,莱茵生物,买入,9.6796,100000,967958
20240514,10:30:00,603739,蔚蓝生物,买入,18.0677,50000,903386
20240514,10:30:00,001316,润贝航科,买入,35.14,14400,506016
20240514,10:30:00,001316,润贝航科,买入,35.25,13800,486450
20240515,,603739,蔚蓝生物,卖出,16.947,-21200,359276
20240515,,603739,蔚蓝生物,卖出,16.9961,-28800,489488
20240515,,001316,润贝航科,卖出,35.8002,-28200,1009566
20240516,10:30:00,600489,中金黄金,买入,14.85,70000,1039500
20240516,,002166,莱茵生物,卖出,8.57,-14300,122551
20240516,,002166,莱茵生物,卖出,8.57,-85700,734449
20240517,10:30:00,000697,炼石航空,买入,7.61,135700,1032677
20240517,10:30:00,300776,帝尔激光,买入,45.1057,18100,816414
20240517,10:30:00,300394,天孚通信,买入,141,4000,564000
20240517,10:30:00,300554,三超新材,买入,22.11,9600,212256
20240517,,600489,中金黄金,卖出,14.56,-17500,254800
20240517,,600489,中金黄金,卖出,14.56,-26200,381472
20240517,,600489,中金黄金,卖出,14.56,-26300,382928
20240520,10:30:00,300775,三角防务,买入,34.7028,30000,1041085
20240520,10:30:00,300074,华平股份,买入,4.1774,66300,276961
20240520,,300554,三超新材,卖出,28.55,-9600,274080
20240520,,300394,天孚通信,卖出,139.9028,-4000,559611
20240520,,300776,帝尔激光,卖出,54.9833,-18100,995197.6
20240520,,000697,炼石航空,卖出,9.04,-135700,1226728
20240521,,300775,三角防务,卖出,34.59,-4730,163610.7
20240521,,300775,三角防务,卖出,34.4728,-25270,871128.3
20240522,10:30:00,600200,江苏吴中,买入,11.16,115100,1284516
20240522,10:30:00,000697,炼石航空,买入,8.4046,121800,1023679
20240522,,300074,华平股份,卖出,3.99,-66300,264537
20240523,10:30:00,603967,中创物流,买入,9.9159,79300,786334
20240523,10:30:00,601008,连云港,买入,3.9,191600,747240
20240523,10:30:00,601008,连云港,买入,3.86,134600,519556
20240523,10:30:00,601008,连云港,买入,3.88,125800,488104
20240523,10:30:00,603967,中创物流,买入,9.8579,40000,394317
20240523,10:30:00,603967,中创物流,买入,9.8777,30000,296331
20240523,10:30:00,603967,中创物流,买入,9.83,20000,196600
20240523,10:30:00,603967,中创物流,买入,9.81,20000,196200
20240523,10:30:00,601008,连云港,买入,3.87,39900,154413
20240523,,600200,江苏吴中,卖出,10.66,-11100,118326
20240523,,600200,江苏吴中,卖出,10.64,-11400,121296
20240523,,600200,江苏吴中,卖出,10.66,-26000,277160
20240523,,000697,炼石航空,卖出,8.99,-51600,463884
20240523,,000697,炼石航空,卖出,8.99,-70200,631098
20240523,,600200,江苏吴中,卖出,10.65,-66600,709290
20240524,10:30:00,688695,中创股份,买入,39.9615,13409,535843.99
20240524,10:30:00,870299,灿能电力,买入,7.5702,69916,529277.72
20240524,10:30:00,430556,雅达股份,买入,4.7301,106932,505800.21
20240524,,603967,中创物流,卖出,9.78,-15000,146700
20240524,,601008,连云港,卖出,3.87,-38400,148608
20240524,,603967,中创物流,卖出,9.78,-17000,166260
20240524,,603967,中创物流,卖出,9.78,-18900,184842
20240524,,601008,连云港,卖出,3.87,-51200,198144
20240524,,603967,中创物流,卖出,9.78,-34600,338388
20240524,,601008,连云港,卖出,3.89,-102500,398725
20240524,,601008,连云港,卖出,3.87,-115300,446211
20240524,,603967,中创物流,卖出,9.7735,-51900,507247
20240524,,603967,中创物流,卖出,9.7954,-51900,508380
20240524,,601008,连云港,卖出,3.87,-184500,714015
20240527,10:30:00,603018,华设集团,买入,9.4597,110000,1040563
20240527,,430556,雅达股份,卖出,4.58,-660,3022.8
20240527,,430556,雅达股份,卖出,4.59,-1212,5563.08
20240527,,870299,灿能电力,卖出,7.54,-2500,18850
20240527,,870299,灿能电力,卖出,7.56,-3987,30141.72
20240527,,870299,灿能电力,卖出,7.42,-6442,47799.64
20240527,,870299,灿能电力,卖出,7.45,-9987,74403.15
20240527,,870299,灿能电力,卖出,7.58,-11901,90209.58
20240527,,430556,雅达股份,卖出,4.59,-20049,92024.91
20240527,,870299,灿能电力,卖出,7.52,-15868,119327.36
20240527,,430556,雅达股份,卖出,4.6,-26733,122971.8
20240527,,870299,灿能电力,卖出,7.52,-19231,144617.12
20240527,,688695,中创股份,卖出,38.4729,-5470,210447.02
20240527,,430556,雅达股份,卖出,4.55,-58278,265164.9
20240527,,688695,中创股份,卖出,38.76,-7939,307715.64
20240528,10:30:00,600843,上工申贝,买入,8.0298,140700,1129792
20240528,10:30:00,002655,共达电声,买入,10.602,53600,568268
20240528,,002655,共达电声,卖出,10.34,0,1608
20240528,,603018,华设集团,卖出,9.7,-110000,1067000
20240529,10:30:00,127071,天箭转债,买入,120,9000,1080000
20240529,10:30:00,300680,隆盛科技,买入,22.4539,38500,864476
20240529,10:30:00,301117,佳缘科技,买入,29.29,21400,626806
20240529,10:30:00,688102,斯瑞新材,买入,13.0326,32233,420081.25
20240529,10:30:00,301117,佳缘科技,买入,29.4203,6700,197116
20240529,,002655,共达电声,卖出,10.6256,-26800,284766
20240529,,002655,共达电声,卖出,10.6429,-26800,285230
20240529,,127071,天箭转债,卖出,120.1341,-9000,1081206.67
20240529,,600843,上工申贝,卖出,8.7602,-140700,1232565
20240530,10:30:00,300682,朗新集团,买入,10.93,83900,917027
20240530,10:30:00,300682,朗新集团,买入,10.92,57000,622440
20240530,10:30:00,301179,泽宇智能,买入,19.1,31700,605470
20240530,10:30:00,300682,朗新集团,买入,10.83,15200,164616
20240530,10:30:00,002655,共达电声,买入,0,0,321.6
20240530,,688102,斯瑞新材,卖出,12.31,-32233,396788.23
20240530,,300680,隆盛科技,卖出,20.5501,-38500,791180
20240530,,301117,佳缘科技,卖出,30.0374,-28100,844052
20240531,10:30:00,002869,金溢科技,买入,18.8287,28950,545090.5
20240531,10:30:00,301106,骏成科技,买入,36.03,14500,522435
20240531,10:30:00,301106,骏成科技,买入,35.96,12800,460288
20240531,10:30:00,002869,金溢科技,买入,18.99,23400,444366
20240531,10:30:00,301106,骏成科技,买入,36,8840,318240
20240531,10:30:00,301106,骏成科技,买入,35.6928,7600,271265
20240531,10:30:00,301106,骏成科技,买入,35.56,3600,128016
20240531,10:30:00,301106,骏成科技,买入,35.8606,3100,111168
20240531,10:30:00,301106,骏成科技,买入,35.57,2900,103153
20240531,10:30:00,002869,金溢科技,买入,18.9,1600,30240
20240531,10:30:00,688722,同益中,买入,11.51,2579,29684.29
20240531,10:30:00,301106,骏成科技,买入,35.8817,600,21529
20240531,10:30:00,301106,骏成科技,买入,35.61,300,10683
20240531,,301179,泽宇智能,卖出,18.3981,-31700,583218.2
20240531,,300682,朗新集团,卖出,10.68,-74500,795660
20240531,,300682,朗新集团,卖出,10.7,-81600,873120
20240603,10:30:00,123209,聚隆转债,买入,141.9861,8490,1205461.61
20240603,10:30:00,128082,华锋转债,买入,130.8979,9200,1204260.55
20240603,10:30:00,688609,九联科技,买入,10.8734,87173,947866.19
20240603,10:30:00,301329,信音电子,买入,24.1967,20100,486353
20240603,10:30:00,301329,信音电子,买入,24.17,20100,485817
20240603,,688722,同益中,卖出,12.03,-2579,31025.37
20240603,,128082,华锋转债,卖出,128.151,-710,90987.23
20240603,,002869,金溢科技,卖出,19.75,-5700,112575
20240603,,128082,华锋转债,卖出,127.8437,-1300,166196.82
20240603,,002869,金溢科技,卖出,19.72,-9700,191284
20240603,,002869,金溢科技,卖出,19.75,-13400,264650
20240603,,301106,骏成科技,卖出,35.79,-9000,322110
20240603,,002869,金溢科技,卖出,19.68,-25150,494952
20240603,,301106,骏成科技,卖出,,-18140,658554
20240603,,128082,华锋转债,卖出,128.0067,-7190,920368.21
20240603,,301106,骏成科技,卖出,36.79,-27100,997009
20240603,,123209,聚隆转债,卖出,142.4944,-8490,1209777.08
20240604,10:30:00,688609,九联科技,买入,10.93,50000,546500
20240604,10:30:00,688609,九联科技,买入,11.02,47390,522237.8
20240604,10:30:00,300552,万集科技,买入,38.3225,13100,502025
20240604,10:30:00,300552,万集科技,买入,40.57,10000,405700
20240604,10:30:00,688609,九联科技,买入,10.8972,34674,377850.35
20240604,,301329,信音电子,卖出,21.13,-6400,135232
20240604,,301329,信音电子,卖出,21.1,-33800,713180
20240605,10:30:00,300462,华铭智能,买入,9.68,142700,1381336
20240605,,688609,九联科技,卖出,10.67,-22005,234793.35
20240605,,300552,万集科技,卖出,42.3931,-5800,245880
20240605,,300552,万集科技,卖出,42.37,-6400,271168
20240605,,688609,九联科技,卖出,10.86,-33333,361996.38
20240605,,300552,万集科技,卖出,42.4,-10900,462160
20240606,10:30:00,300462,华铭智能,买入,8.1401,77000,626785
20240606,,688609,九联科技,卖出,9.99,-300,2997
20240606,,688609,九联科技,卖出,9.94,-6256,62184.64
20240606,,300462,华铭智能,卖出,7.29,-30200,220158
20240606,,300462,华铭智能,卖出,7.3012,-52000,379662
20240606,,300462,华铭智能,卖出,7.1506,-60500,432614
20240606,,688609,九联科技,卖出,9.82,-57343,563108.26
20240606,,688609,九联科技,卖出,10.4118,-100000,1041176.66
20240607,10:30:00,601028,玉龙股份,买入,14.38,76700,1102946
20240607,10:30:00,688609,九联科技,买入,9.8146,49947,490207.82
20240607,10:30:00,688609,九联科技,买入,9.83,13301,130748.83
20240607,,300462,华铭智能,卖出,7.4,-77000,569800
20240611,10:30:00,688609,九联科技,买入,9.63,69657,670796.91
20240611,10:30:00,688609,九联科技,买入,10.16,50000,508000
20240611,,601028,玉龙股份,卖出,13.0907,-76700,1004056
20240612,10:30:00,600692,亚通股份,买入,5.0337,203500,1024351
20240612,10:30:00,600692,亚通股份,买入,5.0613,106200,537511
20240612,10:30:00,688609,九联科技,买入,10.31,42483,437999.73
20240612,10:30:00,600692,亚通股份,买入,4.8952,82500,403852
20240612,10:30:00,600692,亚通股份,买入,5.05,57500,290375
20240612,10:30:00,600692,亚通股份,买入,5.13,34800,178524
20240612,10:30:00,600692,亚通股份,买入,5.1897,31000,160881
20240612,10:30:00,600692,亚通股份,买入,5.01,3000,15030
20240612,,688609,九联科技,卖出,10.55,-82905,874647.75
20240612,,688609,九联科技,卖出,10.44,-100000,1044000
20240613,10:30:00,688609,九联科技,买入,10.94,32710,357847.4
20240613,,688609,九联科技,卖出,11.06,-42483,469861.98
20240614,10:30:00,301578,辰奕智能,买入,43.03,6210,267216.3
20240614,10:30:00,301578,辰奕智能,买入,43.49,6000,260940
20240614,10:30:00,301578,辰奕智能,买入,43.6186,5000,218093
20240614,10:30:00,301578,辰奕智能,买入,43.0868,3610,155543.5
20240614,,600692,亚通股份,卖出,5.12,-22900,117248
20240614,,600692,亚通股份,卖出,5.17,-57500,297275
20240614,,688609,九联科技,卖出,10.84,-32710,354576.4
20240614,,600692,亚通股份,卖出,5.15,-92900,478435
20240614,,600692,亚通股份,卖出,5.1,-115000,586500
20240617,10:30:00,600692,亚通股份,买入,5,325300,1626500
20240617,10:30:00,300457,赢合科技,买入,20,37500,750000
20240617,10:30:00,300457,赢合科技,买入,20.02,13300,266266
20240617,10:30:00,605058,澳弘电子,买入,20.9868,10200,214065
20240617,,301578,辰奕智能,卖出,41.88,-20820,871941.6
20240618,10:30:00,301517,陕西华达,买入,61.1405,11500,703116
20240618,10:30:00,301517,陕西华达,买入,61.2,6600,403920
20240618,10:30:00,301117,佳缘科技,买入,27.8,14100,391980
20240618,,605058,澳弘电子,卖出,20.5628,-10200,209741
20240618,,300457,赢合科技,卖出,19.8802,-50800,1009912
20240619,10:30:00,301005,超捷股份,买入,30.0088,25200,756222.3
20240619,10:30:00,301517,陕西华达,买入,60.61,7645,463363.45
20240619,10:30:00,301005,超捷股份,买入,28.8035,13800,397488
20240619,,301117,佳缘科技,卖出,28.0917,-14100,396093
20240619,,301517,陕西华达,卖出,62.1088,-18100,1124169
20240620,10:30:00,301005,超捷股份,买入,29.02,38800,1125976
20240620,,600692,亚通股份,卖出,4.73,-13800,65274
20240620,,301517,陕西华达,卖出,57.6,-1200,69120
20240620,,600692,亚通股份,卖出,4.73,-49300,233189
20240620,,301517,陕西华达,卖出,57.6497,-6445,371552.25
20240620,,301005,超捷股份,卖出,27.5,-39000,1072500
20240621,10:30:00,600692,亚通股份,买入,4.9422,152200,752196
20240621,,600692,亚通股份,卖出,4.67,-123100,574877
20240621,,301005,超捷股份,卖出,27.3939,-38800,1062884
20240624,,600692,亚通股份,卖出,4.62,-104300,481866
20240624,,600692,亚通股份,卖出,4.65,-104300,484995
20240624,,600692,亚通股份,卖出,4.7,-104300,490210
20240625,10:30:00,301179,泽宇智能,买入,18.27,25500,465885
20240625,10:30:00,301509,金凯生科,买入,38.5967,9600,370528
20240625,10:30:00,301179,泽宇智能,买入,18.23,14300,260689
20240625,10:30:00,603171,税友股份,买入,22.38,9700,217086
20240625,,600692,亚通股份,卖出,4.67,-34700,162049
20240625,,600692,亚通股份,卖出,4.72,-69500,328040
20240626,10:30:00,301393,昊帆生物,买入,46.982,13300,624860
20240626,10:30:00,301179,泽宇智能,买入,18.8391,21300,401273
20240626,,600692,亚通股份,卖出,4.75,-26100,123975
20240626,,600692,亚通股份,卖出,4.74,-39100,185334
20240626,,600692,亚通股份,卖出,4.74,-39200,185808
20240626,,603171,税友股份,卖出,25.0451,-9700,242937
20240626,,301509,金凯生科,卖出,39.5243,-9600,379433
20240626,,301179,泽宇智能,卖出,18.7131,-39800,744782
20240627,10:30:00,600692,亚通股份,买入,5.1045,163500,834590
20240627,10:30:00,300189,神农科技,买入,1.87,300000,561000
20240627,10:30:00,300189,神农科技,买入,1.85,300000,554999
20240627,10:30:00,300936,中英科技,买入,43.23,9500,410685
20240627,10:30:00,600692,亚通股份,买入,4.93,68300,336719
20240627,10:30:00,301180,万祥科技,买入,15.43,21800,336374
20240627,10:30:00,300021,大禹节水,买入,3.29,97800,321762
20240627,10:30:00,600692,亚通股份,买入,4.92,51200,251904
20240627,10:30:00,300021,大禹节水,买入,3.3323,64600,215266
20240627,10:30:00,600692,亚通股份,买入,4.92,37000,182040
20240627,10:30:00,301180,万祥科技,买入,15.3853,9600,147699
20240627,10:30:00,301180,万祥科技,买入,15.39,6500,100035
20240627,,301179,泽宇智能,卖出,17.7647,-21300,378389.11
20240627,,301393,昊帆生物,卖出,45.3768,-13300,603512
20240628,10:30:00,603171,税友股份,买入,26.9307,22000,592476
20240628,10:30:00,300730,科创信息,买入,10.715,38100,408243
20240628,10:30:00,301169,零点有数,买入,28.7415,12900,370765
20240628,10:30:00,300021,大禹节水,买入,3.38,88800,300144
20240628,10:30:00,300730,科创信息,买入,10.8086,27700,299399
20240628,10:30:00,300021,大禹节水,买入,3.3797,71800,242662
20240628,10:30:00,300374,中铁装配,买入,15.4397,15700,242403
20240628,,300021,大禹节水,卖出,3.31,-4300,14233
20240628,,300936,中英科技,卖出,42.68,-1000,42680
20240628,,300189,神农科技,卖出,1.81,-30000,54300
20240628,,600692,亚通股份,卖出,5.27,-14100,74307
20240628,,300021,大禹节水,卖出,3.3,-56600,186780
20240628,,300021,大禹节水,卖出,3.31,-60900,201579
20240628,,301180,万祥科技,卖出,15.78,-13700,216186
20240628,,600692,亚通股份,卖出,5.26,-42400,223024
20240628,,300189,神农科技,卖出,1.8,-135000,243000
20240628,,300189,神农科技,卖出,1.8005,-135000,243073
20240628,,300936,中英科技,卖出,42.976,-8500,365296
20240628,,301180,万祥科技,卖出,15.7719,-24200,381680
20240628,,300189,神农科技,卖出,1.8,-300000,540000
20240628,,600692,亚通股份,卖出,5.4739,-103500,566551
20240628,,600692,亚通股份,卖出,5.18,-160000,828800
20240701,10:30:00,300374,中铁装配,买入,15.31,40700,623117
20240701,10:30:00,301314,科瑞思,买入,43.02,11900,511938
20240701,10:30:00,300462,华铭智能,买入,11.8089,39700,468812
20240701,10:30:00,300189,神农科技,买入,1.93,176200,340066
20240701,10:30:00,300189,神农科技,买入,2.0798,91700,190716
20240701,10:30:00,300930,屹通新材,买入,30.22,3800,114836
20240701,,301169,零点有数,卖出,28.1745,-4400,123968
20240701,,300021,大禹节水,卖出,3.38,-46300,156494
20240701,,301169,零点有数,卖出,28.0951,-8500,238808
20240701,,300374,中铁装配,卖出,15.59,-15700,244763
20240701,,300730,科创信息,卖出,10.8,-23300,251640
20240701,,300021,大禹节水,卖出,3.34,-114300,381762
20240701,,300730,科创信息,卖出,10.7,-42500,454750
20240701,,603171,税友股份,卖出,28.8104,-22000,633829
20240702,10:30:00,300329,海伦钢琴,买入,3.85,150000,577500
20240702,10:30:00,300670,大烨智能,买入,6.2749,78100,490066
20240702,10:30:00,300374,中铁装配,买入,15.28,15900,242952
20240702,10:30:00,300374,中铁装配,买入,15.41,1400,21574
20240702,,300930,屹通新材,卖出,26.2829,-3800,99875
20240702,,301314,科瑞思,卖出,40.2053,-5700,229170
20240702,,300189,神农科技,卖出,2.11,-133900,282529
20240702,,300189,神农科技,卖出,2.11,-134000,282740
20240702,,300462,华铭智能,卖出,11.8804,-39700,471651.06
20240715,,002015,协鑫能科,卖出,8.64,-63200,546048
20240715,10:30:00,000430,张家界,买入,6.1349,51300,314719
20240715,10:30:00,000430,张家界,买入,6.15,38600,237390
20240715,,301005,超捷股份,卖出,27.06,-7700,208362
20240715,,301005,超捷股份,卖出,26.9634,-5800,156388
20240715,,301005,超捷股份,卖出,26.9502,-4300,115886
20240715,,301005,超捷股份,卖出,26.8411,-13200,354302
20240715,10:30:00,000430,张家界,买入,6.14,30000,184200
20240715,10:30:00,000430,张家界,买入,6.12,20000,122400
20240716,10:30:00,301488,豪恩汽电,买入,67.1804,7400,497135
20240716,10:30:00,301488,豪恩汽电,买入,67.58,2200,148676
20240716,10:30:00,831526,凯华材料,买入,19.57,26161,511970.77
20240716,10:30:00,000430,张家界,买入,6.0469,45200,273321
20240716,,000430,张家界,卖出,6.07,-69900,424293
20240717,,831526,凯华材料,卖出,21.8774,-26161,572333.42
20240717,10:30:00,600250,南京商旅,买入,8.69,37000,321530
20240717,,301488,豪恩汽电,卖出,62.39,-2400,149736
20240717,10:30:00,301005,超捷股份,买入,25.3444,12400,314270
20240717,,301488,豪恩汽电,卖出,63.8876,-2500,159719
20240717,,301488,豪恩汽电,卖出,63.5089,-4700,298492
20240717,,000430,张家界,卖出,6.1,-28800,175680
20240717,,000430,张家界,卖出,6.08,-21600,131328
20240717,,000430,张家界,卖出,6.07,-64800,393336
20240718,10:30:00,000524,岭南控股,买入,8.1003,59200,479537
20240718,,600250,南京商旅,卖出,8.0634,-37000,298347
20240718,,301005,超捷股份,卖出,24.5508,-5200,127664
20240718,,301005,超捷股份,卖出,24.5,-7200,176400
20240718,10:30:00,159329,沙特ETF,买入,1.153,25000,28825
20240718,,159329,沙特ETF,卖出,1.163,-25000,29075
20240718,10:30:00,688037,芯源微,买入,76.0395,6836,519806.08
20240718,10:30:00,159329,沙特ETF,买入,1.15,182101,209416.15
20240718,10:30:00,688037,芯源微,买入,75.2135,3693,277763.36
20240718,,159329,沙特ETF,卖出,1.131,-182101,205956.23
20240719,,000524,岭南控股,卖出,8.83,-59200,522736
20240719,,688037,芯源微,卖出,76.7937,-10529,808560.65
20240719,10:30:00,159329,沙特ETF,买入,1.119,500000,559500
20240719,,159329,沙特ETF,卖出,1.103,-500000,551500
20240722,10:30:00,300850,新强联,买入,14.5962,35700,521084
20240722,10:30:00,300850,新强联,买入,14.7,13200,194040
20240722,10:30:00,300850,新强联,买入,14.8002,5000,74001
20240722,10:30:00,301021,英诺激光,买入,19.23,16800,323064
20240723,,301021,英诺激光,卖出,17.99,-12200,219478
20240723,,301021,英诺激光,卖出,18.0865,-4600,83198
20240723,10:30:00,301488,豪恩汽电,买入,59.3058,7100,421071
20240723,10:30:00,002428,云南锗业,买入,12.89,38800,500132
20240723,10:30:00,002428,云南锗业,买入,12.371,23000,284532
20240723,10:30:00,603005,晶方科技,买入,23.1863,24100,558789.57
20240723,,300850,新强联,卖出,15.3601,-17900,274945
20240723,10:30:00,301337,亚华电子,买入,27.7922,15300,425220
20240723,,300850,新强联,卖出,15.26,-2500,38150
20240723,,300850,新强联,卖出,15.18,-33500,508530
20240724,10:30:00,600817,宇通重工,买入,10.65,19100,203415
20240724,,301337,亚华电子,卖出,26.9069,-15300,411675
20240724,,301488,豪恩汽电,卖出,55.3404,-7100,392917
20240724,,603005,晶方科技,卖出,21.0001,-24100,506102
20240724,,002428,云南锗业,卖出,12.59,-61800,778062
20240725,,600817,宇通重工,卖出,9.1336,-19100,174452
20240725,10:30:00,300363,博腾股份,买入,11.91,27000,321570
20240725,10:30:00,300162,雷曼光电,买入,6.0074,50000,300371
20240726,10:30:00,001379,腾达科技,买入,17.3,6000,103800
20240726,10:30:00,301117,佳缘科技,买入,33.536,3000,100608
20240726,,300162,雷曼光电,卖出,5.9,-50000,295000
20240726,10:30:00,600611,大众交通,买入,8.1,12000,97200
20240726,10:30:00,600171,上海贝岭,买入,20.6954,16100,333196
20240726,,300363,博腾股份,卖出,11.97,-13500,161595
20240726,,300363,博腾股份,卖出,11.97,-13500,161595
20240729,10:30:00,301117,佳缘科技,买入,31.49,6000,188940
20240729,,600171,上海贝岭,卖出,21.4,-16100,344540
20240729,,301117,佳缘科技,卖出,32.0063,-3000,96019
20240729,10:30:00,300793,佳禾智能,买入,12.3411,16300,201160
20240729,10:30:00,300793,佳禾智能,买入,12.4,1200,14880
20240729,10:30:00,301330,熵基科技,买入,22.7817,4000,91127
20240730,,301330,熵基科技,卖出,21.24,-4000,84960
20240730,10:30:00,600692,亚通股份,买入,5.9985,40000,239942
20240730,10:30:00,301117,佳缘科技,买入,30.43,6000,182580
20240730,10:30:00,002561,徐家汇,买入,8.18,20000,163600
20240730,,301117,佳缘科技,卖出,29.6283,-6000,177770
20240730,,300793,佳禾智能,卖出,12.11,-17500,211925
20240731,10:30:00,300622,博士眼镜,买入,16.24,33200,539168
20240731,10:30:00,300622,博士眼镜,买入,16.24,34000,552160
20240731,,301117,佳缘科技,卖出,29.0757,-6000,174454
20240731,10:30:00,603080,新疆火炬,买入,13.818,6100,84290
20240731,10:30:00,603080,新疆火炬,买入,13.8936,11400,158387
20240731,,002561,徐家汇,卖出,7.99,-20000,159800
20240731,,001379,腾达科技,卖出,24.7928,-6000,148757
20240731,,600611,大众交通,卖出,10.02,-12000,120240
20240731,10:30:00,603341,龙旗科技,买入,37.0764,10700,396717
20240801,10:30:00,000421,南京公用,买入,5.54,76400,423256
20240801,10:30:00,600187,国中水务,买入,2.58,151100,389838
20240801,,600692,亚通股份,卖出,7.66,-40000,306400
20240801,,603080,新疆火炬,卖出,13.9259,-17500,243704
20240801,10:30:00,002627,三峡旅游,买入,5.0521,87400,441551
20240801,10:30:00,300579,数字认证,买入,22.2566,14500,322721
20240801,,300622,博士眼镜,卖出,15.5729,-6300,98109
20240801,10:30:00,003029,吉大正元,买入,19.88,10600,210728
20240801,,603341,龙旗科技,卖出,39.3335,-10700,420868
20240801,,300622,博士眼镜,卖出,15.5624,-20300,315917
20240801,,300622,博士眼镜,卖出,15.5213,-20300,315083
20240801,,300622,博士眼镜,卖出,15.42,-20300,313026
20240802,10:30:00,601188,龙江交通,买入,3.8,127000,482600
20240802,,600187,国中水务,卖出,2.43,-151100,367173
20240802,10:30:00,603286,日盈电子,买入,18.88,25400,479552
20240802,,002627,三峡旅游,卖出,5,-41200,206000
20240802,10:30:00,000880,潍柴重机,买入,12.06,17500,211050
20240802,,002627,三峡旅游,卖出,4.98,-46200,230076
20240802,10:30:00,000880,潍柴重机,买入,12.06,19100,230346
20240802,,000421,南京公用,卖出,5.47,-76400,417908
20240802,,003029,吉大正元,卖出,20.4,-10600,216240
